key,country,site,cluster,plot,siteid,longitude,latitude,year,plotcultmgd,postoposeq,vegstructure,severeero,rdr50,trees,shrubs,cropland,forest,grassland,wooded_grassland,grasslandall,bushland,shrubland,wetland,dom_landuse,shheight,shlength,shwidth,scientificName,shrubspecies_common,key_1,subplot
uuid:3b7d8f48-6b7c-4270-9757-cf4284606c56,sri_lanka,kandy,16,3,kandy_16_3,80.8824,7.37657,2024,1,midslope,woodland,1,1,1,1,0,0,0,0,0,0,0,0,other,2.4,0.7,0.5,Gliricidia sepium,-,uuid:3b7d8f48-6b7c-4270-9757-cf4284606c56/supl1_shrb_data[2],1
uuid:3b7d8f48-6b7c-4270-9757-cf4284606c56,sri_lanka,kandy,16,3,kandy_16_3,80.8824,7.37657,2024,1,midslope,woodland,1,1,1,1,0,0,0,0,0,0,0,0,other,2.5,1.2,0.8,Gliricidia sepium,-,uuid:3b7d8f48-6b7c-4270-9757-cf4284606c56/supl1_shrb_data[3],1
uuid:3b7d8f48-6b7c-4270-9757-cf4284606c56,sri_lanka,kandy,16,3,kandy_16_3,80.8824,7.37657,2024,1,midslope,woodland,1,1,1,1,0,0,0,0,0,0,0,0,other,2.4,1.3,0.9,Gliricidia sepium,-,uuid:3b7d8f48-6b7c-4270-9757-cf4284606c56/supl1_shrb_data[4],1
uuid:3b7d8f48-6b7c-4270-9757-cf4284606c56,sri_lanka,kandy,16,3,kandy_16_3,80.8824,7.37657,2024,1,midslope,woodland,1,1,1,1,0,0,0,0,0,0,0,0,other,2.4,1.5,1.2,Gliricidia sepium,-,uuid:3b7d8f48-6b7c-4270-9757-cf4284606c56/supl1_shrb_data[5],1
uuid:3b7d8f48-6b7c-4270-9757-cf4284606c56,sri_lanka,kandy,16,3,kandy_16_3,80.8824,7.37657,2024,1,midslope,woodland,1,1,1,1,0,0,0,0,0,0,0,0,other,1.8,0.9,0.7,Gliricidia sepium,-,uuid:3b7d8f48-6b7c-4270-9757-cf4284606c56/supl1_shrb_data[6],1
uuid:49994baf-f311-4458-a334-32096b70b8cf,sri_lanka,kandy,16,7,kandy_16_7,80.8814,7.37991,2024,0,footslope,forest,0,0,1,1,0,1,0,0,0,0,0,0,protected_area,1.7,1.6,0.9,Suregada lanceolata,-,uuid:49994baf-f311-4458-a334-32096b70b8cf/supl1_shrb_data[1],1
uuid:49994baf-f311-4458-a334-32096b70b8cf,sri_lanka,kandy,16,7,kandy_16_7,80.8814,7.37991,2024,0,footslope,forest,0,0,1,1,0,1,0,0,0,0,0,0,protected_area,2.1,2.2,2.8,Miliusa indica,-,uuid:49994baf-f311-4458-a334-32096b70b8cf/supl1_shrb_data[2],1
uuid:b22e1440-2807-4ffa-8af4-9059ea782a29,sri_lanka,kandy,16,9,kandy_16_9,80.8813,7.37964,2024,0,footslope,forest,0,1,1,1,0,1,0,0,0,0,0,0,protected_area,2.4,1.1,0.8,Dimocarpus longan,-,uuid:b22e1440-2807-4ffa-8af4-9059ea782a29/supl1_shrb_data[1],1
uuid:b22e1440-2807-4ffa-8af4-9059ea782a29,sri_lanka,kandy,16,9,kandy_16_9,80.8813,7.37964,2024,0,footslope,forest,0,1,1,1,0,1,0,0,0,0,0,0,protected_area,2.9,2.1,1.6,Nothopegia beddomei,-,uuid:b22e1440-2807-4ffa-8af4-9059ea782a29/supl1_shrb_data[2],1
uuid:b22e1440-2807-4ffa-8af4-9059ea782a29,sri_lanka,kandy,16,9,kandy_16_9,80.8813,7.37964,2024,0,footslope,forest,0,1,1,1,0,1,0,0,0,0,0,0,protected_area,1.6,2.4,1.6,Atalantia ceylanica,-,uuid:b22e1440-2807-4ffa-8af4-9059ea782a29/supl1_shrb_data[3],1
uuid:8ed915f2-4f65-4ab4-a9ec-5c29b2b59ec4,sri_lanka,kandy,16,14,kandy_16_14,80.8784,7.37153,2024,0,ridge_crest,thicket,1,1,1,1,0,0,0,0,0,0,0,0,other,1.5,2.1,1.1,Psychotria gardneri,-,uuid:8ed915f2-4f65-4ab4-a9ec-5c29b2b59ec4/supl1_shrb_data[1],1
uuid:8ed915f2-4f65-4ab4-a9ec-5c29b2b59ec4,sri_lanka,kandy,16,14,kandy_16_14,80.8784,7.37153,2024,0,ridge_crest,thicket,1,1,1,1,0,0,0,0,0,0,0,0,other,2.1,0.9,0.75,Psychotria gardneri,-,uuid:8ed915f2-4f65-4ab4-a9ec-5c29b2b59ec4/supl1_shrb_data[2],1
uuid:8ed915f2-4f65-4ab4-a9ec-5c29b2b59ec4,sri_lanka,kandy,16,14,kandy_16_14,80.8784,7.37153,2024,0,ridge_crest,thicket,1,1,1,1,0,0,0,0,0,0,0,0,other,2.75,2.4,1.8,Psychotria gardneri,-,uuid:8ed915f2-4f65-4ab4-a9ec-5c29b2b59ec4/supl1_shrb_data[3],1
uuid:8ed915f2-4f65-4ab4-a9ec-5c29b2b59ec4,sri_lanka,kandy,16,14,kandy_16_14,80.8784,7.37153,2024,0,ridge_crest,thicket,1,1,1,1,0,0,0,0,0,0,0,0,other,2.4,2.1,1.3,Psychotria gardneri,-,uuid:8ed915f2-4f65-4ab4-a9ec-5c29b2b59ec4/supl1_shrb_data[4],1
uuid:8ed915f2-4f65-4ab4-a9ec-5c29b2b59ec4,sri_lanka,kandy,16,14,kandy_16_14,80.8784,7.37153,2024,0,ridge_crest,thicket,1,1,1,1,0,0,0,0,0,0,0,0,other,2.75,1.9,1.5,Psychotria gardneri,-,uuid:8ed915f2-4f65-4ab4-a9ec-5c29b2b59ec4/supl1_shrb_data[5],1
uuid:8ed915f2-4f65-4ab4-a9ec-5c29b2b59ec4,sri_lanka,kandy,16,14,kandy_16_14,80.8784,7.37153,2024,0,ridge_crest,thicket,1,1,1,1,0,0,0,0,0,0,0,0,other,2.1,2.4,1.8,Psychotria gardneri,-,uuid:8ed915f2-4f65-4ab4-a9ec-5c29b2b59ec4/supl1_shrb_data[6],1
uuid:8ed915f2-4f65-4ab4-a9ec-5c29b2b59ec4,sri_lanka,kandy,16,14,kandy_16_14,80.8784,7.37153,2024,0,ridge_crest,thicket,1,1,1,1,0,0,0,0,0,0,0,0,other,2.5,1.0,0.8,Strychnos sp.,-,uuid:8ed915f2-4f65-4ab4-a9ec-5c29b2b59ec4/supl1_shrb_data[7],1
uuid:8ed915f2-4f65-4ab4-a9ec-5c29b2b59ec4,sri_lanka,kandy,16,14,kandy_16_14,80.8784,7.37153,2024,0,ridge_crest,thicket,1,1,1,1,0,0,0,0,0,0,0,0,other,1.75,0.8,0.6,Strychnos sp.,-,uuid:8ed915f2-4f65-4ab4-a9ec-5c29b2b59ec4/supl1_shrb_data[8],1
uuid:8ed915f2-4f65-4ab4-a9ec-5c29b2b59ec4,sri_lanka,kandy,16,14,kandy_16_14,80.8784,7.37153,2024,0,ridge_crest,thicket,1,1,1,1,0,0,0,0,0,0,0,0,other,1.75,1.25,0.95,Syzygium spathulatum,-,uuid:8ed915f2-4f65-4ab4-a9ec-5c29b2b59ec4/supl1_shrb_data[9],1
uuid:9265315f-cde5-4685-86b5-9471ad853795,sri_lanka,kandy,10,6,kandy_10_6,80.8462,7.33877,2024,0,midslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,protected_area,2.6,0.8,0.5,Gaertnera walkeri,-,uuid:9265315f-cde5-4685-86b5-9471ad853795/supl1_shrb_data[1],1
uuid:9265315f-cde5-4685-86b5-9471ad853795,sri_lanka,kandy,10,6,kandy_10_6,80.8462,7.33877,2024,0,midslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,protected_area,2.46,0.8,0.45,Symplocos cordifolia,-,uuid:9265315f-cde5-4685-86b5-9471ad853795/supl1_shrb_data[2],1
uuid:9265315f-cde5-4685-86b5-9471ad853795,sri_lanka,kandy,10,6,kandy_10_6,80.8462,7.33877,2024,0,midslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,protected_area,2.35,0.85,0.62,Litsea glaberrima,-,uuid:9265315f-cde5-4685-86b5-9471ad853795/supl1_shrb_data[3],1
uuid:9265315f-cde5-4685-86b5-9471ad853795,sri_lanka,kandy,10,6,kandy_10_6,80.8462,7.33877,2024,0,midslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,protected_area,2.65,2.1,1.4,Psychotria gardneri,-,uuid:9265315f-cde5-4685-86b5-9471ad853795/supl1_shrb_data[4],1
uuid:9265315f-cde5-4685-86b5-9471ad853795,sri_lanka,kandy,10,6,kandy_10_6,80.8462,7.33877,2024,0,midslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,protected_area,2.8,1.3,0.9,Psychotria gardneri,-,uuid:9265315f-cde5-4685-86b5-9471ad853795/supl1_shrb_data[5],1
uuid:325d0228-ecff-46a2-9b82-489b79169f3c,sri_lanka,kandy,7,12,kandy_7_12,80.8286,7.36097,2024,1,midslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,protected_area,2.1,1.8,0.6,Elettaria cardamomum,-,uuid:325d0228-ecff-46a2-9b82-489b79169f3c/supl1_shrb_data[1],1
uuid:46a8fce9-243e-4034-a3eb-4d513979cfed,sri_lanka,kandy,10,11,kandy_10_11,80.8463,7.33843,2024,0,midslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,protected_area,2.4,3.2,1.9,Cansjera rheedei,-,uuid:46a8fce9-243e-4034-a3eb-4d513979cfed/supl1_shrb_data[1],1
uuid:46a8fce9-243e-4034-a3eb-4d513979cfed,sri_lanka,kandy,10,11,kandy_10_11,80.8463,7.33843,2024,0,midslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,protected_area,2.5,1.8,1.2,Saprosma foetens,-,uuid:46a8fce9-243e-4034-a3eb-4d513979cfed/supl1_shrb_data[2],1
uuid:2403ec9c-bf27-4993-ae9e-fd151e40916f,sri_lanka,kandy,16,15,kandy_16_15,80.8794,7.37336,2024,1,footslope,grassland,1,1,1,1,0,0,1,0,1,0,0,0,other,2.5,1.8,1.6,Neolitsea cassia,-,uuid:2403ec9c-bf27-4993-ae9e-fd151e40916f/supl1_shrb_data[1],1
uuid:7399a8c2-1846-4a83-a65e-bc9b75376d17,sri_lanka,kandy,16,13,kandy_16_13,80.8796,7.37302,2024,1,footslope,cropland,1,0,1,1,1,0,0,0,0,0,0,0,annual_crop,2.5,1.2,0.8,Citrus sp.,-,uuid:7399a8c2-1846-4a83-a65e-bc9b75376d17/supl1_shrb_data[1],1
uuid:7399a8c2-1846-4a83-a65e-bc9b75376d17,sri_lanka,kandy,16,13,kandy_16_13,80.8796,7.37302,2024,1,footslope,cropland,1,0,1,1,1,0,0,0,0,0,0,0,annual_crop,2.4,1.5,1.2,Gliricidia sepium,-,uuid:7399a8c2-1846-4a83-a65e-bc9b75376d17/supl1_shrb_data[2],1
uuid:724d2b0b-82b2-4307-8308-d28928839b78,sri_lanka,kandy,13,2,kandy_13_2,80.8752,7.31293,2024,1,footslope,woodland,1,0,1,1,0,0,0,0,0,0,0,0,other,1.75,1.1,0.9,Codiaeum variegatum,-,uuid:724d2b0b-82b2-4307-8308-d28928839b78/supl1_shrb_data[1],1
uuid:724d2b0b-82b2-4307-8308-d28928839b78,sri_lanka,kandy,13,2,kandy_13_2,80.8752,7.31293,2024,1,footslope,woodland,1,0,1,1,0,0,0,0,0,0,0,0,other,2.4,2.5,1.8,Persea americana,-,uuid:724d2b0b-82b2-4307-8308-d28928839b78/supl1_shrb_data[2],1
uuid:724d2b0b-82b2-4307-8308-d28928839b78,sri_lanka,kandy,13,2,kandy_13_2,80.8752,7.31293,2024,1,footslope,woodland,1,0,1,1,0,0,0,0,0,0,0,0,other,2.5,2.4,1.6,Citrus sp.,-,uuid:724d2b0b-82b2-4307-8308-d28928839b78/supl1_shrb_data[3],1
uuid:34dc2137-7836-4286-a3a4-4de89b3272d2,sri_lanka,kandy,13,7,kandy_13_7,80.8772,7.31344,2024,0,midslope,thicket,1,0,1,1,0,0,0,0,0,0,0,0,other,2.4,1.1,0.9,Solonum sp,-,uuid:34dc2137-7836-4286-a3a4-4de89b3272d2/supl1_shrb_data[1],1
uuid:34dc2137-7836-4286-a3a4-4de89b3272d2,sri_lanka,kandy,13,7,kandy_13_7,80.8772,7.31344,2024,0,midslope,thicket,1,0,1,1,0,0,0,0,0,0,0,0,other,1.8,0.6,0.4,Solanum sp.,-,uuid:34dc2137-7836-4286-a3a4-4de89b3272d2/supl1_shrb_data[2],1
uuid:34dc2137-7836-4286-a3a4-4de89b3272d2,sri_lanka,kandy,13,7,kandy_13_7,80.8772,7.31344,2024,0,midslope,thicket,1,0,1,1,0,0,0,0,0,0,0,0,other,2.4,2.8,1.2,Solanum sp.,-,uuid:34dc2137-7836-4286-a3a4-4de89b3272d2/supl1_shrb_data[3],1
uuid:17dbd0eb-020a-48d0-8fc1-1dc763445598,sri_lanka,kandy,13,5,kandy_13_5,80.8771,7.31264,2024,0,footslope,forest,1,0,1,1,0,1,0,0,0,0,0,0,protected_area,2.8,2.4,1.6,Pterospermum suberifolium,-,uuid:17dbd0eb-020a-48d0-8fc1-1dc763445598/supl1_shrb_data[1],1
uuid:6c7e1ac2-0230-4794-a9f8-2f8e8a50809f,sri_lanka,kandy,13,13,kandy_13_13,80.8777,7.31216,2024,1,midslope,woodland,1,0,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,1.8,1.2,0.95,Coffea arabica,-,uuid:6c7e1ac2-0230-4794-a9f8-2f8e8a50809f/supl1_shrb_data[1],1
uuid:6c7e1ac2-0230-4794-a9f8-2f8e8a50809f,sri_lanka,kandy,13,13,kandy_13_13,80.8777,7.31216,2024,1,midslope,woodland,1,0,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,2.5,4.3,3.6,Theobroma cacao,-,uuid:6c7e1ac2-0230-4794-a9f8-2f8e8a50809f/supl1_shrb_data[2],1
uuid:6c7e1ac2-0230-4794-a9f8-2f8e8a50809f,sri_lanka,kandy,13,13,kandy_13_13,80.8777,7.31216,2024,1,midslope,woodland,1,0,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,2.2,3.2,1.6,Coffea arabica,-,uuid:6c7e1ac2-0230-4794-a9f8-2f8e8a50809f/supl1_shrb_data[3],1
uuid:6c7e1ac2-0230-4794-a9f8-2f8e8a50809f,sri_lanka,kandy,13,13,kandy_13_13,80.8777,7.31216,2024,1,midslope,woodland,1,0,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,2.5,1.6,1.3,Coffea arabica,-,uuid:6c7e1ac2-0230-4794-a9f8-2f8e8a50809f/supl1_shrb_data[4],1
uuid:e3c45925-df5a-4722-a67a-08a3cc37eafa,sri_lanka,kandy,13,9,kandy_13_9,80.8796,7.31186,2024,1,midslope,woodland,1,0,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,2.1,1.4,1.1,Codiaeum variegatum,-,uuid:e3c45925-df5a-4722-a67a-08a3cc37eafa/supl1_shrb_data[1],1
uuid:17a361ab-92fb-49d5-af8a-af5b68adc07b,sri_lanka,kandy,13,14,kandy_13_14,80.8788,7.3162,2024,0,midslope,grassland,1,0,1,1,0,0,1,0,1,0,0,0,other,2.6,3.2,1.8,Gliricidia sepium,-,uuid:17a361ab-92fb-49d5-af8a-af5b68adc07b/supl1_shrb_data[1],1
uuid:978b20bb-b9f9-4408-83ec-1151c3142ddd,sri_lanka,kandy,15,10,kandy_15_10,80.8747,7.36163,2024,0,midslope,forest,1,0,1,1,0,1,0,0,0,0,0,0,protected_area,2.1,2.0,0.8,Memecylon umbellatum,-,uuid:978b20bb-b9f9-4408-83ec-1151c3142ddd/supl1_shrb_data[1],1
uuid:978b20bb-b9f9-4408-83ec-1151c3142ddd,sri_lanka,kandy,15,10,kandy_15_10,80.8747,7.36163,2024,0,midslope,forest,1,0,1,1,0,1,0,0,0,0,0,0,protected_area,1.8,4.2,3.1,Memecylon umbellatum,-,uuid:978b20bb-b9f9-4408-83ec-1151c3142ddd/supl1_shrb_data[2],1
uuid:978b20bb-b9f9-4408-83ec-1151c3142ddd,sri_lanka,kandy,15,10,kandy_15_10,80.8747,7.36163,2024,0,midslope,forest,1,0,1,1,0,1,0,0,0,0,0,0,protected_area,2.4,5.6,3.2,Memecylon umbellatum,-,uuid:978b20bb-b9f9-4408-83ec-1151c3142ddd/supl1_shrb_data[3],1
uuid:5b64039a-3d43-4354-8ec6-3491325c1569,sri_lanka,kandy,15,11,kandy_15_11,80.8696,7.36212,2024,1,midslope,woodland,0,1,1,1,0,0,0,0,0,0,0,0,perennial_crop,2.8,3.2,2.9,Nyctanthes arbortristis,-,uuid:5b64039a-3d43-4354-8ec6-3491325c1569/supl1_shrb_data[1],1
uuid:5b64039a-3d43-4354-8ec6-3491325c1569,sri_lanka,kandy,15,11,kandy_15_11,80.8696,7.36212,2024,1,midslope,woodland,0,1,1,1,0,0,0,0,0,0,0,0,perennial_crop,2.4,5.6,4.2,Punica granatum,-,uuid:5b64039a-3d43-4354-8ec6-3491325c1569/supl1_shrb_data[2],1
uuid:5b64039a-3d43-4354-8ec6-3491325c1569,sri_lanka,kandy,15,11,kandy_15_11,80.8696,7.36212,2024,1,midslope,woodland,0,1,1,1,0,0,0,0,0,0,0,0,perennial_crop,2.8,4.2,2.9,Psidium guajava,-,uuid:5b64039a-3d43-4354-8ec6-3491325c1569/supl1_shrb_data[3],1
uuid:6bc3cf2a-9d6a-4994-b5cf-9c31909a6acf,sri_lanka,kandy,15,8,kandy_15_8,80.8722,7.35797,2024,1,midslope,woodland,1,0,1,1,0,0,0,0,0,0,0,0,perennial_crop,2.8,3.2,2.8,Gliricidia sepium,-,uuid:6bc3cf2a-9d6a-4994-b5cf-9c31909a6acf/supl1_shrb_data[1],1
uuid:6bc3cf2a-9d6a-4994-b5cf-9c31909a6acf,sri_lanka,kandy,15,8,kandy_15_8,80.8722,7.35797,2024,1,midslope,woodland,1,0,1,1,0,0,0,0,0,0,0,0,perennial_crop,2.4,3.4,2.5,Gardenia jasminoides,-,uuid:6bc3cf2a-9d6a-4994-b5cf-9c31909a6acf/supl1_shrb_data[2],1
uuid:c1bd781f-1a0f-4ac6-9588-531025c843aa,sri_lanka,kandy,15,12,kandy_15_12,80.8772,7.35795,2024,1,footslope,cropland,0,0,1,1,1,0,0,0,0,0,0,0,annual_crop,2.6,4.2,3.6,Syzygium nervosum,-,uuid:c1bd781f-1a0f-4ac6-9588-531025c843aa/supl1_shrb_data[1],1
uuid:c1bd781f-1a0f-4ac6-9588-531025c843aa,sri_lanka,kandy,15,12,kandy_15_12,80.8772,7.35795,2024,1,footslope,cropland,0,0,1,1,1,0,0,0,0,0,0,0,annual_crop,2.1,1.2,1.2,Coffea arabica,-,uuid:c1bd781f-1a0f-4ac6-9588-531025c843aa/supl1_shrb_data[2],1
uuid:c1bd781f-1a0f-4ac6-9588-531025c843aa,sri_lanka,kandy,15,12,kandy_15_12,80.8772,7.35795,2024,1,footslope,cropland,0,0,1,1,1,0,0,0,0,0,0,0,annual_crop,2.8,1.3,2.6,Syzygium nervosum,-,uuid:c1bd781f-1a0f-4ac6-9588-531025c843aa/supl1_shrb_data[3],1
uuid:106db6e1-4e42-4a5f-aadf-358520bbea5c,sri_lanka,kandy,15,4,kandy_15_4,80.8773,7.35795,2024,1,footslope,woodland,1,1,1,1,0,0,0,0,0,0,0,0,other,2.5,1.8,0.9,Nicoteba betonica,-,uuid:106db6e1-4e42-4a5f-aadf-358520bbea5c/supl1_shrb_data[1],1
uuid:0c22311b-5ab3-4625-9fe3-a3531706fef2,sri_lanka,kandy,9,3,kandy_9_3,80.8573,7.30572,2024,0,midslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,protected_area,2.1,2.5,1.8,Nothopodytis nimmoniana,-,uuid:0c22311b-5ab3-4625-9fe3-a3531706fef2/supl1_shrb_data[1],1
uuid:8e976c2b-babb-4c25-88cf-68ef9c109213,sri_lanka,kandy,11,10,kandy_11_10,80.8481,7.3644,2024,1,midslope,shrubland,1,0,1,1,0,0,0,0,0,0,1,0,perennial_crop,1.5,1.0,0.74,Gliricidia sepium,-,uuid:8e976c2b-babb-4c25-88cf-68ef9c109213/supl1_shrb_data[1],1
uuid:8e976c2b-babb-4c25-88cf-68ef9c109213,sri_lanka,kandy,11,10,kandy_11_10,80.8481,7.3644,2024,1,midslope,shrubland,1,0,1,1,0,0,0,0,0,0,1,0,perennial_crop,2.4,1.0,0.8,Gliricidia sepium,-,uuid:8e976c2b-babb-4c25-88cf-68ef9c109213/supl1_shrb_data[2],1
uuid:8e976c2b-babb-4c25-88cf-68ef9c109213,sri_lanka,kandy,11,10,kandy_11_10,80.8481,7.3644,2024,1,midslope,shrubland,1,0,1,1,0,0,0,0,0,0,1,0,perennial_crop,2.67,1.0,0.8,Gliricidia sepium,-,uuid:8e976c2b-babb-4c25-88cf-68ef9c109213/supl1_shrb_data[3],1
uuid:0d1c02e9-f1e8-437c-bc89-4dbb49e6e0f6,sri_lanka,kandy,9,15,kandy_9_15,80.8586,7.30207,2024,1,footslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,other,2.34,1.25,1.1,Camellia sinensis,-,uuid:0d1c02e9-f1e8-437c-bc89-4dbb49e6e0f6/supl1_shrb_data[1],1
uuid:0d1c02e9-f1e8-437c-bc89-4dbb49e6e0f6,sri_lanka,kandy,9,15,kandy_9_15,80.8586,7.30207,2024,1,footslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,other,2.8,3.2,2.8,Glycosmis angustifolia,-,uuid:0d1c02e9-f1e8-437c-bc89-4dbb49e6e0f6/supl1_shrb_data[2],1
uuid:0d1c02e9-f1e8-437c-bc89-4dbb49e6e0f6,sri_lanka,kandy,9,15,kandy_9_15,80.8586,7.30207,2024,1,footslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,other,1.8,1.2,0.8,Nothopegia beddomei,-,uuid:0d1c02e9-f1e8-437c-bc89-4dbb49e6e0f6/supl1_shrb_data[3],1
uuid:0d1c02e9-f1e8-437c-bc89-4dbb49e6e0f6,sri_lanka,kandy,9,15,kandy_9_15,80.8586,7.30207,2024,1,footslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,other,2.1,2.5,1.92,Walsura trifoliata,-,uuid:0d1c02e9-f1e8-437c-bc89-4dbb49e6e0f6/supl1_shrb_data[4],1
uuid:ed592404-600a-4c9a-a5a3-e59242bfaafb,sri_lanka,kandy,11,6,kandy_11_6,80.8493,7.36205,2024,0,midslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,protected_area,1.24,2.1,1.6,Camellia sinensis,-,uuid:ed592404-600a-4c9a-a5a3-e59242bfaafb/supl1_shrb_data[1],1
uuid:ed592404-600a-4c9a-a5a3-e59242bfaafb,sri_lanka,kandy,11,6,kandy_11_6,80.8493,7.36205,2024,0,midslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,protected_area,2.01,1.2,0.8,Camellia sinensis,-,uuid:ed592404-600a-4c9a-a5a3-e59242bfaafb/supl1_shrb_data[2],1
uuid:ed592404-600a-4c9a-a5a3-e59242bfaafb,sri_lanka,kandy,11,6,kandy_11_6,80.8493,7.36205,2024,0,midslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,protected_area,1.86,2.32,1.04,Camellia sinensis,-,uuid:ed592404-600a-4c9a-a5a3-e59242bfaafb/supl1_shrb_data[3],1
uuid:41653f70-18e8-43c1-a109-cac617482188,sri_lanka,kandy,11,11,kandy_11_11,80.8486,7.36073,2024,0,midslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,protected_area,1.87,1.34,0.82,Symplocos cochinchinensis,-,uuid:41653f70-18e8-43c1-a109-cac617482188/supl1_shrb_data[1],1
uuid:41653f70-18e8-43c1-a109-cac617482188,sri_lanka,kandy,11,11,kandy_11_11,80.8486,7.36073,2024,0,midslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,protected_area,2.35,1.0,0.87,Symplocos cochinchinensis,-,uuid:41653f70-18e8-43c1-a109-cac617482188/supl1_shrb_data[2],1
uuid:41653f70-18e8-43c1-a109-cac617482188,sri_lanka,kandy,11,11,kandy_11_11,80.8486,7.36073,2024,0,midslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,protected_area,2.45,3.55,3.12,Neolitsea cassia,-,uuid:41653f70-18e8-43c1-a109-cac617482188/supl1_shrb_data[3],1
uuid:41653f70-18e8-43c1-a109-cac617482188,sri_lanka,kandy,11,11,kandy_11_11,80.8486,7.36073,2024,0,midslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,protected_area,2.87,5.25,3.87,Neolitsea cassia,-,uuid:41653f70-18e8-43c1-a109-cac617482188/supl1_shrb_data[4],1
uuid:41653f70-18e8-43c1-a109-cac617482188,sri_lanka,kandy,11,11,kandy_11_11,80.8486,7.36073,2024,0,midslope,forest,1,1,1,1,0,1,0,0,0,0,0,0,protected_area,1.67,1.2,0.74,Campylospermum serratum,-,uuid:41653f70-18e8-43c1-a109-cac617482188/supl1_shrb_data[5],1
uuid:5099813e-a0b1-4f72-92aa-eddac6c8d71f,sri_lanka,kandy,1,14,kandy_1_14,80.8022,7.31621,2024,1,midslope,forest,1,0,1,1,0,1,0,0,0,0,0,0,other,1.75,1.8,1.4,Margaritaria indica,-,uuid:5099813e-a0b1-4f72-92aa-eddac6c8d71f/supl1_shrb_data[1],1
uuid:5099813e-a0b1-4f72-92aa-eddac6c8d71f,sri_lanka,kandy,1,14,kandy_1_14,80.8022,7.31621,2024,1,midslope,forest,1,0,1,1,0,1,0,0,0,0,0,0,other,2.1,0.8,0.6,Malotus philippensis,-,uuid:5099813e-a0b1-4f72-92aa-eddac6c8d71f/supl1_shrb_data[2],1
uuid:5099813e-a0b1-4f72-92aa-eddac6c8d71f,sri_lanka,kandy,1,14,kandy_1_14,80.8022,7.31621,2024,1,midslope,forest,1,0,1,1,0,1,0,0,0,0,0,0,other,2.1,0.8,0.6,Glycosmis pentaphylla,-,uuid:5099813e-a0b1-4f72-92aa-eddac6c8d71f/supl1_shrb_data[3],1
uuid:5099813e-a0b1-4f72-92aa-eddac6c8d71f,sri_lanka,kandy,1,14,kandy_1_14,80.8022,7.31621,2024,1,midslope,forest,1,0,1,1,0,1,0,0,0,0,0,0,other,2.47,1.2,0.9,Coffea arabica,-,uuid:5099813e-a0b1-4f72-92aa-eddac6c8d71f/supl1_shrb_data[4],1
uuid:56e46d4c-0f01-4884-b515-7e6ecb93ddd9,sri_lanka,kandy,1,9,kandy_1_9,80.8026,7.31241,2024,0,footslope,forest,1,0,1,1,0,1,0,0,0,0,0,0,protected_area,2.83,3.5,2.4,Gliricidia sepium,-,uuid:56e46d4c-0f01-4884-b515-7e6ecb93ddd9/supl1_shrb_data[1],1
uuid:56e46d4c-0f01-4884-b515-7e6ecb93ddd9,sri_lanka,kandy,1,9,kandy_1_9,80.8026,7.31241,2024,0,footslope,forest,1,0,1,1,0,1,0,0,0,0,0,0,protected_area,2.4,10.2,8.6,Musa x paradisiaca,-,uuid:56e46d4c-0f01-4884-b515-7e6ecb93ddd9/supl1_shrb_data[2],1
uuid:56e46d4c-0f01-4884-b515-7e6ecb93ddd9,sri_lanka,kandy,1,9,kandy_1_9,80.8026,7.31241,2024,0,footslope,forest,1,0,1,1,0,1,0,0,0,0,0,0,protected_area,2.78,3.2,1.4,Ficus exasperata,-,uuid:56e46d4c-0f01-4884-b515-7e6ecb93ddd9/supl1_shrb_data[3],1
uuid:285e4c57-17e8-4824-be75-64632e1edecb,sri_lanka,kandy,1,4,kandy_1_4,80.8032,7.31536,2024,1,midslope,woodland,1,1,1,1,0,0,0,0,0,0,0,0,perennial_agroforestry,2.5,1.2,1.1,Gliricidia sepium,-,uuid:285e4c57-17e8-4824-be75-64632e1edecb/supl1_shrb_data[1],1
